timestamp,sensor_type,acc_x,acc_y,acc_z,lat,lon
1745119548906,lsm6dso Gyroscope Non-wakeup,0.55930704,-0.13163759,0.055510744,30.32488223,120.14967121
1745119548909,lsm6dso Accelerometer Non-wakeup,-0.4534399,14.407484,0.109471634,30.32488223,120.14967121
1745119548918,lsm6dso Gyroscope Non-wakeup,-0.44462046,0.06474981,0.31542626,30.32488223,120.14967121
1745119548929,lsm6dso Accelerometer Non-wakeup,-1.2326027,5.0491548,3.164209,30.32488223,120.14967121
1745119548938,lsm6dso Gyroscope Non-wakeup,0.3729986,0.04795151,0.05856498,30.32488223,120.14967121
1745119548948,lsm6dso Accelerometer Non-wakeup,-1.3274183,13.677374,-0.116650105,30.32488223,120.14967121
1745119548958,lsm6dso Gyroscope Non-wakeup,-0.26136628,0.025655584,0.31542626,30.32488223,120.14967121
1745119548968,lsm6dso Accelerometer Non-wakeup,-0.81984085,5.853442,3.8778682,30.32488223,120.14967121
1745119548978,lsm6dso Gyroscope Non-wakeup,0.026648212,0.2519745,0.14011309,30.32488223,120.14967121
1745119548989,lsm6dso Accelerometer Non-wakeup,-2.6608188,12.310474,1.5807585,30.32488223,120.14967121
1745119548998,lsm6dso Gyroscope Non-wakeup,0.16103461,-0.03298575,0.26533678,30.32488223,120.14967121
1745119549007,lsm6dso Accelerometer Non-wakeup,0.0026919255,9.717552,1.788934,30.32488223,120.14967121
1745119549017,lsm6dso Gyroscope Non-wakeup,-0.27663746,0.15149012,0.3016822,30.32488223,120.14967121
1745119549028,lsm6dso Accelerometer Non-wakeup,-0.965803,8.691629,1.538884,30.32488223,120.14967121
1745119549037,lsm6dso Gyroscope Non-wakeup,0.30794337,0.1524064,0.053983625,30.32488223,120.14967121
1745119549046,lsm6dso Accelerometer Non-wakeup,-1.1033903,11.428121,1.314856,30.32488223,120.14967121
1745119549056,lsm6dso Gyroscope Non-wakeup,-0.4476747,0.110868774,0.37223506,30.32488223,120.14967121
1745119549066,lsm6dso Accelerometer Non-wakeup,-0.58624154,6.171987,4.083651,30.32488223,120.14967121
1745119549076,lsm6dso Gyroscope Non-wakeup,0.29236677,0.26174805,0.054899897,30.32488223,120.14967121
1745119549085,lsm6dso Accelerometer Non-wakeup,-1.8023937,12.4935255,1.660918,30.32488223,120.14967121
1745119549097,lsm6dso Gyroscope Non-wakeup,-0.10437853,0.024128467,0.3752893,30.32488223,120.14967121
1745119549105,lsm6dso Accelerometer Non-wakeup,1.4042878,8.286943,1.1784651,30.32488223,120.14967121
1745119549114,lsm6dso Gyroscope Non-wakeup,6.8720314E-4,0.3063399,0.11476293,30.32488223,120.14967121
1745119549132,lsm6dso Accelerometer Non-wakeup,-2.137688,10.281361,1.6788642,30.32488223,120.14967121
1745119549134,lsm6dso Gyroscope Non-wakeup,-0.020081604,0.335966,0.14591613,30.32488223,120.14967121
1745119549144,lsm6dso Accelerometer Non-wakeup,-1.3657036,9.370294,2.6458635,30.32488223,120.14967121
1745119549154,lsm6dso Gyroscope Non-wakeup,-0.074141584,0.0070247436,0.36887538,30.32488223,120.14967121
1745119549165,lsm6dso Accelerometer Non-wakeup,0.48873404,9.108279,0.7510472,30.32488223,120.14967121
1745119549174,lsm6dso Gyroscope Non-wakeup,0.031840414,0.5393781,0.007864659,30.32488223,120.14967121
1745119549184,lsm6dso Accelerometer Non-wakeup,-3.6496527,10.863115,4.0130625,30.32488223,120.14967121
1745119549194,lsm6dso Gyroscope Non-wakeup,-0.10834903,0.031458635,0.36948624,30.32488223,120.14967121
1745119549202,lsm6dso Accelerometer Non-wakeup,1.1362916,8.692825,1.0612168,30.32488223,120.14967121
1745119549212,lsm6dso Gyroscope Non-wakeup,0.17600037,0.21226943,0.118733436,30.32488223,120.14967121
1745119549223,lsm6dso Accelerometer Non-wakeup,-1.1979069,11.331212,0.41724846,30.32488223,120.14967121
1745119549233,lsm6dso Gyroscope Non-wakeup,-0.18898088,0.3967453,0.11079242,30.32488223,120.14967121
