timestamp,sensor_type,acc_x,acc_y,acc_z,lat,lon
1744883357227,lsm6dso Accelerometer Non-wakeup,-0.48095736,10.056436,1.3244274,30.32197825,120.15171744
1744883357243,lsm6dso Gyroscope Non-wakeup,-0.090329036,0.34085277,0.2150946,30.32197825,120.15171744
1744883357251,lsm6dso Accelerometer Non-wakeup,-0.73130643,9.777372,1.7721843,30.32197825,120.15171744
1744883357257,lsm6dso Gyroscope Non-wakeup,0.04344651,0.3582619,0.2138729,30.32197825,120.15171744
1744883357266,lsm6dso Accelerometer Non-wakeup,-0.7576275,10.179666,0.9870393,30.32197825,120.15171744
1744883357279,lsm6dso Gyroscope Non-wakeup,-0.068338536,0.3986542,0.29419932,30.32197825,120.15171744
1744883357288,lsm6dso Accelerometer Non-wakeup,0.06610172,9.122637,1.0839486,30.32197825,120.15171744
1744883357296,lsm6dso Gyroscope Non-wakeup,-0.0060321167,0.4142308,0.33726403,30.32197825,120.15171744
1744883357307,lsm6dso Accelerometer Non-wakeup,0.7531409,9.369097,0.27218357,30.32197825,120.15171744
1744883357316,lsm6dso Gyroscope Non-wakeup,-0.08635853,0.5919874,0.36169794,30.32197825,120.15171744
1744883357327,lsm6dso Accelerometer Non-wakeup,0.20847467,9.806087,1.6645073,30.32197825,120.15171744
1744883357336,lsm6dso Gyroscope Non-wakeup,-0.070781924,0.59412533,0.41209283,30.32197825,120.15171744
1744883357345,lsm6dso Accelerometer Non-wakeup,0.63948184,10.161719,1.5664015,30.32197825,120.15171744
1744883357362,lsm6dso Gyroscope Non-wakeup,-0.031993125,0.6713975,0.4062898,30.32197825,120.15171744
1744883357364,lsm6dso Accelerometer Non-wakeup,-0.26919255,9.64816,0.7151549,30.32197825,120.15171744
1744883357374,lsm6dso Gyroscope Non-wakeup,-0.041155834,0.6982748,0.4557684,30.32197825,120.15171744
1744883357384,lsm6dso Accelerometer Non-wakeup,-0.15553348,9.620643,0.875474,30.32197825,120.15171744
1744883357394,lsm6dso Gyroscope Non-wakeup,-0.057343286,0.56236124,0.5058579,30.32197825,120.15171744
1744883357409,lsm6dso Accelerometer Non-wakeup,1.3935201,9.465109,1.2370893,30.32197825,120.15171744
1744883357414,lsm6dso Gyroscope Non-wakeup,-0.034741938,0.66559446,0.36078167,30.32197825,120.15171744
1744883357422,lsm6dso Accelerometer Non-wakeup,0.57009,10.383056,1.3232309,30.32197825,120.15171744
1744883357433,lsm6dso Gyroscope Non-wakeup,0.04833329,0.5061633,0.3174115,30.32197825,120.15171744
1744883357442,lsm6dso Accelerometer Non-wakeup,0.91226363,10.454841,-0.43998027,30.32197825,120.15171744
1744883357453,lsm6dso Gyroscope Non-wakeup,7.635591E-5,0.40231928,0.23922306,30.32197825,120.15171744
1744883357462,lsm6dso Accelerometer Non-wakeup,0.05892326,10.579566,-0.7800602,30.32197825,120.15171744
1744883357472,lsm6dso Gyroscope Non-wakeup,-0.04665346,0.13927318,0.13965495,30.32197825,120.15171744
1744883357483,lsm6dso Accelerometer Non-wakeup,1.6199409,9.887443,0.77018976,30.32197825,120.15171744
1744883357492,lsm6dso Gyroscope Non-wakeup,-0.051234815,-0.04367558,-0.052151084,30.32197825,120.15171744
1744883357501,lsm6dso Accelerometer Non-wakeup,1.8484555,10.442876,1.7901305,30.32197825,120.15171744
1744883357513,lsm6dso Gyroscope Non-wakeup,0.10575293,-0.18325418,-0.22074492,30.32197825,120.15171744
1744883357521,lsm6dso Accelerometer Non-wakeup,2.3105693,10.92174,0.37387854,30.32197825,120.15171744
1744883357531,lsm6dso Gyroscope Non-wakeup,0.038559735,-0.32558158,-0.29099235,30.32197825,120.15171744
1744883357541,lsm6dso Accelerometer Non-wakeup,2.225624,10.27179,0.34037903,30.32197825,120.15171744
1744883357551,lsm6dso Gyroscope Non-wakeup,0.012904149,-0.27610296,-0.4595862,30.32197825,120.15171744
1744883357561,lsm6dso Accelerometer Non-wakeup,-0.38763726,8.843574,1.5771692,30.32197825,120.15171744
1744883357571,lsm6dso Gyroscope Non-wakeup,-0.010613471,-0.39460734,-0.46172416,30.32197825,120.15171744
1744883357580,lsm6dso Accelerometer Non-wakeup,-0.97776717,9.315259,1.5903298,30.32197825,120.15171744
1744883357591,lsm6dso Gyroscope Non-wakeup,0.1662268,-0.62092626,-0.4504235,30.32197825,120.15171744
1744883357600,lsm6dso Accelerometer Non-wakeup,0.62512493,10.460822,0.8168498,30.32197825,120.15171744
1744883357611,lsm6dso Gyroscope Non-wakeup,0.02817533,-0.54976255,-0.4776062,30.32197825,120.15171744
1744883357619,lsm6dso Accelerometer Non-wakeup,0.10797612,10.222736,0.55363935,30.32197825,120.15171744
1744883357629,lsm6dso Gyroscope Non-wakeup,0.10972344,-0.5906893,-0.52067095,30.32197825,120.15171744
1744883357638,lsm6dso Accelerometer Non-wakeup,0.8979067,10.822437,1.0971092,30.32197825,120.15171744
1744883357649,lsm6dso Gyroscope Non-wakeup,0.0080173705,-0.6493306,-0.4207974,30.32197825,120.15171744
1744883357659,lsm6dso Accelerometer Non-wakeup,2.2483559,10.093524,0.42681974,30.32197825,120.15171744
1744883357668,lsm6dso Gyroscope Non-wakeup,0.066353284,-0.46363306,-0.5951943,30.32197825,120.15171744
1744883357679,lsm6dso Accelerometer Non-wakeup,-1.1703894,9.629018,1.262214,30.32197825,120.15171744
1744883357690,lsm6dso Gyroscope Non-wakeup,0.09964446,-0.571753,-0.5447994,30.32197825,120.15171744
1744883357698,lsm6dso Accelerometer Non-wakeup,-0.57188463,10.683654,-1.0480564,30.32197825,120.15171744
1744883357708,lsm6dso Gyroscope Non-wakeup,0.079791926,-0.83563906,-0.48249298,30.32197825,120.15171744
1744883357717,lsm6dso Accelerometer Non-wakeup,0.85842514,9.343972,-1.1688938,30.32197825,120.15171744
1744883357728,lsm6dso Gyroscope Non-wakeup,-0.03229855,-0.6227588,-0.6547519,30.32197825,120.15171744
1744883357737,lsm6dso Accelerometer Non-wakeup,-0.91555375,10.730314,1.5098711,30.32197825,120.15171744
1744883357751,lsm6dso Gyroscope Non-wakeup,0.024204822,-0.91046786,-0.61138177,30.32197825,120.15171744
1744883357757,lsm6dso Accelerometer Non-wakeup,1.2655041,9.3104725,1.6716857,30.32197825,120.15171744
1744883357769,lsm6dso Gyroscope Non-wakeup,0.11002886,-0.86526513,-0.64161867,30.32197825,120.15171744
1744883357778,lsm6dso Accelerometer Non-wakeup,0.81655073,10.186844,-0.34666017,30.32197825,120.15171744
1744883357787,lsm6dso Gyroscope Non-wakeup,0.12652174,-0.7232432,-0.6978166,30.32197825,120.15171744
