window_start,window_end,meanx,meany,meanz,sdx,sdy,sdz,meanxg,meanyg,meanzg,sdxg,sdyg,sdzg,label,time_diff,disconnected,window_start_time,window_end_time,des
1.74505E+12,1.74505E+12,-0.3680281,9.7438135,1.6839612,0.7909893,0.2962962,0.3358062,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:13,16:39:13,
1.74505E+12,1.74505E+12,-0.37609792,9.748749,1.6717757,0.7948205,0.2983746,0.3444557,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:13,16:39:13,
1.74505E+12,1.74505E+12,-0.387398,9.750639,1.6592075,0.8004486,0.2984641,0.3523297,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:13,16:39:13,
1.74505E+12,1.74505E+12,-0.35105702,9.759546,1.6651416,0.83500856,0.30412358,0.356456,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:13,16:39:13,
1.74505E+12,1.74505E+12,-0.34780276,9.752959,1.6472553,0.83458436,0.3089767,0.3730475,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:13,16:39:13,
1.74505E+12,1.74505E+12,-0.34483567,9.770607,1.6154846,0.83411413,0.33022255,0.42730105,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:13,16:39:13,
1.74505E+12,1.74505E+12,-0.30737004,9.766921,1.59971,0.8633952,0.3321691,0.43604746,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:13,16:39:13,
1.74505E+12,1.74505E+12,-0.30014372,9.774585,1.6146233,0.86272293,0.33568758,0.45284975,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:13,16:39:13,
1.74505E+12,1.74505E+12,-0.312066,9.782798,1.6443601,0.8694633,0.33850536,0.5072932,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:13,16:39:13,
1.74505E+12,1.74505E+12,-0.2654538,9.783947,1.6030599,0.9205784,0.33834755,0.57262254,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:13,16:39:13,
1.74505E+12,1.74505E+12,-0.24855444,9.773316,1.5835464,0.92454374,0.34889394,0.5826558,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:13,16:39:13,
1.74505E+12,1.74505E+12,-0.27378678,9.775661,1.5912813,0.9483653,0.34906885,0.5872284,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:13,16:39:13,
1.74505E+12,1.74505E+12,-0.22853847,9.779537,1.5840728,0.9867711,0.34930918,0.5871762,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:13,16:39:14,
1.74505E+12,1.74505E+12,-0.21932012,9.786602,1.5724138,0.98597485,0.35163844,0.58910966,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.23416759,9.796754,1.5717677,0.9959903,0.35597277,0.58891314,0.013591353,-0.019825045,-0.036482856,0.054509178,0.1509023,0.10604772,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.23416759,9.796754,1.5717677,0.9959903,0.35597277,0.58891314,0.012589562,-0.030881383,-0.035725404,0.0555454,0.16569087,0.105227485,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.23886351,9.798382,1.5433469,0.99763286,0.3556404,0.61176634,0.012589562,-0.030881383,-0.035725404,0.0555454,0.16569087,0.105227485,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.27503705,9.804369,1.5735145,1.0363208,0.35665795,0.65754807,0.012589562,-0.030881383,-0.035725404,0.0555454,0.16569087,0.105227485,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.23005193,9.81141,1.5525174,1.077571,0.35774726,0.6673294,0.012589562,-0.030881383,-0.035725404,0.0555454,0.16569087,0.105227485,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.27640095,9.825965,1.5509381,1.1331482,0.3683596,0.6668923,0.012589562,-0.030881383,-0.035725404,0.0555454,0.16569087,0.105227485,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.3081238,9.822949,1.5620228,1.1578845,0.3695899,0.6743857,0.012589562,-0.030881383,-0.035725404,0.0555454,0.16569087,0.105227485,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.25394428,9.812223,1.5115281,1.2155663,0.38006225,0.7498355,0.012589562,-0.030881383,-0.035725404,0.0555454,0.16569087,0.105227485,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.304385,9.833772,1.5465293,1.270127,0.40417892,0.7998585,0.012589562,-0.030881383,-0.035725404,0.0555454,0.16569087,0.105227485,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.29341993,9.838419,1.562663,1.2723247,0.40465054,0.81162083,0.012589562,-0.030881383,-0.035725404,0.0555454,0.16569087,0.105227485,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.2349333,9.830517,1.5026687,1.3355895,0.4105281,0.90244323,0.012589562,-0.030881383,-0.035725404,0.0555454,0.16569087,0.105227485,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.29823548,9.819551,1.5307724,1.4122622,0.42011714,0.9302482,0.012589562,-0.030881383,-0.035725404,0.0555454,0.16569087,0.105227485,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.29823548,9.819551,1.5307724,1.4122622,0.42011714,0.9302482,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.29656053,9.819312,1.5059947,1.4122815,0.42015347,0.94047314,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.36731026,9.837678,1.5597137,1.4583652,0.46686634,0.98964095,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.2984329,9.827047,1.5093387,1.5391071,0.4755689,1.0415072,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.33034715,9.8377495,1.4966747,1.5554212,0.47962642,1.0425053,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.35904908,9.824176,1.5130715,1.5686694,0.49195492,1.0527118,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.3132265,9.831647,1.466579,1.6008229,0.49343374,1.0921565,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.3773661,9.851735,1.506916,1.6651844,0.5089081,1.1377966,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.36697525,9.850945,1.4843158,1.6667157,0.5091554,1.1439136,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.34863427,9.8391905,1.4263316,1.6717153,0.5180901,1.201576,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.4013063,9.8375635,1.4523295,1.7118775,0.51867145,1.2230372,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.36120263,9.848624,1.4377992,1.735722,0.521839,1.2235092,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.38081178,9.869022,1.4449059,1.741102,0.5372549,1.2261956,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.39596435,9.875849,1.4604415,1.7448151,0.53718394,1.235613,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.36062837,9.85722,1.4033664,1.7608438,0.55870986,1.2847712,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.44537613,9.883648,1.4398271,1.7499288,0.52936536,1.300754,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.38174498,9.880537,1.4270434,1.7392176,0.52951664,1.2936647,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.37485367,9.867443,1.3991312,1.7370875,0.5237653,1.2977653,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.4420082,9.872516,1.444834,1.7306057,0.51619434,1.3002894,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.37731826,9.835169,1.3992507,1.7108221,0.5534689,1.329892,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.40851462,9.843597,1.4127344,1.738538,0.55329657,1.3393301,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.44289353,9.839505,1.4204212,1.7111758,0.55467373,1.3369683,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.41632125,9.816402,1.3701183,1.7018206,0.53899175,1.351734,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.45826745,9.797105,1.3912349,1.7278953,0.56384116,1.3567941,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.4761957,9.80582,1.3387126,1.7073413,0.5664332,1.4273765,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.51620364,9.804163,1.3928441,1.7410853,0.5660155,1.4692123,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.5248238,9.831291,1.4293525,1.7448267,0.59732425,1.4848983,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.5293701,9.827242,1.3834822,1.7403121,0.5956999,1.5001496,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.5908717,9.811324,1.4447265,1.7875311,0.61800283,1.5399448,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.5802655,9.807824,1.4342637,1.7901775,0.6140831,1.5504218,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.6455297,9.79178,1.4897534,1.7808504,0.63203436,1.5822737,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.704112,9.811216,1.479243,1.8132256,0.65619767,1.5773938,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.6709295,9.79747,1.4033726,1.820955,0.6572026,1.5815355,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.7570232,9.774247,1.4620805,1.8010045,0.6778779,1.5730516,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.78060454,9.814687,1.4335701,1.793641,0.7007011,1.5973696,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.7583153,9.773513,1.4719449,1.7880478,0.7551247,1.6361357,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.7986583,9.809189,1.438571,1.7545396,0.80078125,1.6539452,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:14,
1.74505E+12,1.74505E+12,-0.79801226,9.757666,1.4535561,1.7548106,0.86248106,1.655012,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:14,16:39:15,
1.74505E+12,1.74505E+12,-0.7782356,9.7381525,1.4359089,1.7549925,0.86336523,1.6566194,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.79442304,9.743368,1.4037316,1.7559854,0.8639262,1.6654694,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.79345995,9.718207,1.4349759,1.7560487,0.88089186,1.6603223,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.7601339,9.745666,1.3611392,1.7438796,0.9104538,1.6589077,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.80937827,9.704916,1.4194583,1.704034,0.9414468,1.6867001,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.7458129,9.722323,1.3774403,1.6901509,0.96282923,1.7053328,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.74090165,9.744637,1.4088761,1.6869152,0.97261703,1.7360191,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.7671389,9.768625,1.4394025,1.648608,0.9732718,1.7103212,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.7133243,9.792421,1.3852708,1.6223186,1.0120015,1.6865503,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.7088917,9.745804,1.3591532,1.6251904,1.0545319,1.6784751,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.7634241,9.778005,1.3641782,1.5572896,1.0659626,1.6709721,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.69229144,9.767279,1.3460106,1.5105884,1.0745099,1.6565951,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.68319273,9.788109,1.3296796,1.5139498,1.0831412,1.6566448,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.67811394,9.775493,1.3626229,1.5158551,1.0873733,1.6564537,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.6153622,9.73774,1.2982498,1.4815181,1.0622343,1.6242995,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.7229734,9.769988,1.3971034,1.3974273,1.0693105,1.6456527,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.67161745,9.770324,1.4127585,1.400291,1.0694674,1.6465156,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.6537611,9.800007,1.384559,1.3916676,1.0696815,1.6385624,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.67511696,9.767901,1.3881482,1.3598144,1.0838488,1.6344415,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.6082974,9.733857,1.3421103,1.2956359,1.0798079,1.5991138,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.60228544,9.750852,1.3406986,1.299753,1.0854034,1.59978,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.6338169,9.773069,1.4412509,1.2903671,1.0844681,1.5974097,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.55327445,9.786667,1.3826448,1.2667663,1.0865942,1.5895786,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.5949574,9.760047,1.3715122,1.2273821,1.0907639,1.593868,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.577095,9.736801,1.3345491,1.2229265,1.0813612,1.5983851,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.5568457,9.747862,1.3261741,1.2209194,1.0872084,1.5928873,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.6112166,9.770008,1.4264156,1.1973134,1.0782595,1.5959915,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.5765506,9.808509,1.3712789,1.172886,1.1168529,1.5917525,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.6003951,9.762113,1.350904,1.1549418,1.164305,1.5922295,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.60960746,9.76393,1.3530097,1.1578779,1.1644065,1.5912051,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.5822156,9.749088,1.3484393,1.1426555,1.1759143,1.5878373,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.61317277,9.803627,1.4177475,1.1288878,1.1746906,1.5781186,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.56792444,9.813994,1.3995023,1.0887606,1.1789888,1.5686965,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.59085965,9.806618,1.4202839,1.086786,1.181752,1.5727617,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.5932764,9.793451,1.4385532,1.0864179,1.1873876,1.558413,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.54563534,9.7981415,1.4112331,1.0511382,1.1831715,1.5562165,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.57676,9.789784,1.4799669,1.0260605,1.1818746,1.4863619,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.50644094,9.793188,1.4188663,0.98042554,1.1824652,1.4505173,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.47371307,9.766491,1.379582,0.9742556,1.1660892,1.4348027,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.5139364,9.774609,1.4177715,0.95009804,1.1688633,1.4165736,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.4475715,9.792925,1.3587346,0.85354286,1.1569822,1.3713104,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.4868138,9.795246,1.3915104,0.8711962,1.1583399,1.3490177,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.4569574,9.812821,1.3179429,0.8443589,1.1482282,1.3184351,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.4125945,9.771407,1.3172728,0.7562983,1.1387908,1.3181195,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.43328044,9.772682,1.3613967,0.7433016,1.1384156,1.2918164,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.39107102,9.788552,1.3599789,0.6854416,1.1275978,1.2904148,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.36677185,9.788338,1.3357755,0.6921195,1.1273271,1.3377506,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.3718985,9.838993,1.2583257,0.6952268,1.0933489,1.2898786,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.36533618,9.792494,1.2920345,0.6972704,1.0631568,1.2717351,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.36737606,9.829506,1.296204,0.69648296,1.013734,1.2741872,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:15,
1.74505E+12,1.74505E+12,-0.35207397,9.848325,1.2951273,0.70661914,1.0109946,1.2745839,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:15,16:39:16,
1.74505E+12,1.74505E+12,-0.3313401,9.847799,1.3555282,0.69362867,1.0109379,1.2907461,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:16,16:39:16,
1.74505E+12,1.74505E+12,-0.30950558,9.883709,1.3450896,0.7002657,0.99466425,1.2881942,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:16,16:39:16,
1.74505E+12,1.74505E+12,-0.31188047,9.86008,1.3944774,0.7013885,0.97255427,1.266888,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:16,16:39:16,
1.74505E+12,1.74505E+12,-0.3082673,9.886126,1.3346987,0.70025146,0.93932927,1.2292207,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:16,16:39:16,
1.74505E+12,1.74505E+12,-0.34506893,9.844706,1.355265,0.7082204,0.9207488,1.2083826,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:16,16:39:16,
1.74505E+12,1.74505E+12,-0.31277183,9.830296,1.2900484,0.68046737,0.91260064,1.1584738,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:16,16:39:16,
1.74505E+12,1.74505E+12,-0.31909484,9.826132,1.327227,0.6693856,0.9105501,1.169891,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:16,16:39:16,
1.74505E+12,1.74505E+12,-0.32811576,9.7794,1.3693168,0.67067456,0.85661846,1.1880573,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:16,16:39:16,
1.74505E+12,1.74505E+12,-0.32294726,9.830492,1.3341483,0.67762357,0.80327356,1.2170525,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:16,16:39:16,
1.74505E+12,1.74505E+12,-0.3165106,9.774878,1.339604,0.6810582,0.8203776,1.2070875,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:16,16:39:16,
1.74505E+12,1.74505E+12,-0.34517062,9.791472,1.3195401,0.6953131,0.8057534,1.2006482,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:16,16:39:16,
1.74505E+12,1.74505E+12,-0.36171705,9.792524,1.365291,0.6944037,0.80704486,1.2279965,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:16,16:39:16,
1.74505E+12,1.74505E+12,-0.35884562,9.850916,1.3915042,0.69624853,0.8589221,1.2582989,0.01403727,-0.040563315,-0.03690434,0.056652095,0.17409414,0.104666,1,0,0,16:39:16,16:39:16,
