window_start,window_end,meanx,meany,meanz,sdx,sdy,sdz,meanxg,meanyg,meanzg,sdxg,sdyg,sdzg,label
1745051141164 ,1745051182891 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.03123262,0.032823868,-0.04451549,0.10323903,0.20593548,0.13824463,1
1745051182891 ,1745051182909 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.025814405,0.038663566,-0.046012066,0.10711571,0.20435943,0.13871022,1
1745051182909 ,1745051182928 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.027433148,0.040532757,-0.04755751,0.10699948,0.20305371,0.13946386,1
1745051182928 ,1745051182949 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.03002314,0.04124745,-0.04669011,0.10751897,0.20238867,0.1392101,1
1745051182949 ,1745051182968 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.029094653,0.04462543,-0.04551728,0.10751707,0.19965142,0.1382164,1
1745051182968 ,1745051182987 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.02878312,0.047954556,-0.046231974,0.10738934,0.19539782,0.13885148,1
1745051182987 ,1745051183011 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.022222621,0.040508322,-0.054398995,0.10798477,0.18844876,0.13048883,1
1745051183011 ,1745051183026 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.026730672,0.023691714,-0.06415422,0.11324211,0.17478508,0.121751934,1
1745051183026 ,1745051183048 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.019247798,0.014663393,-0.07319477,0.11590056,0.16551588,0.11270485,1
1745051183048 ,1745051183066 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.021495715,0.002098264,-0.08079371,0.115365006,0.14225274,0.11000915,1
1745051183066 ,1745051183086 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.023621462,-0.01285528,-0.085680485,0.11925379,0.15261899,0.10576508,1
1745051183086 ,1745051183105 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.02163621,-0.017632104,-0.09177675,0.12225695,0.1476468,0.10313103,1
1745051183105 ,1745051183126 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.022222621,-0.026904767,-0.09389639,0.12287463,0.14554761,0.105577126,1
1745051183126 ,1745051183144 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.025893813,-0.033703495,-0.096859,0.12094527,0.1531329,0.104655795,1
1745051183144 ,1745051183164 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.021935523,-0.03555436,-0.09832502,0.11983867,0.15331873,0.10712201,1
1745051183164 ,1745051183183 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.022320356,-0.04642745,-0.0979524,0.119617335,0.16405529,0.10657676,1
1745051183183 ,1745051183205 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.017494667,-0.046708442,-0.0990397,0.123314366,0.16445696,0.10819802,1
1745051183205 ,1745051183223 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.01596755,-0.05305515,-0.105765134,0.12178161,0.16920261,0.11028461,1
1745051183223 ,1745051183243 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.013737956,-0.06508884,-0.10892933,0.12103917,0.18329607,0.111714914,1
1745051183243 ,1745051183264 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.005778615,-0.07144776,-0.11385885,0.12711193,0.18379582,0.11633026,1
1745051183264 ,1745051183282 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,7.57E-04,-0.08207649,-0.117285706,0.12336733,0.19462061,0.11684063,1
1745051183282 ,1745051183302 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,-0.003848338,-0.0871343,-0.120767534,0.122915424,0.19677746,0.11651287,1
1745051183302 ,1745051183321 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,-0.003329117,-0.09690176,-0.121525005,0.12292026,0.1961012,0.11648326,1
1745051183321 ,1745051183341 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,-0.008973346,-0.103279,-0.121121846,0.12107425,0.19716646,0.1165514,1
1745051183341 ,1745051183359 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,-0.010634849,-0.10300413,-0.12235577,0.11964241,0.1971281,0.11642574,1
1745051183359 ,1745051183380 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,-0.003842229,-0.11021212,-0.11525772,0.1202685,0.19675028,0.120977744,1
1745051183380 ,1745051183400 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.002583885,-0.10917368,-0.109796755,0.12791663,0.19663885,0.124238245,1
1745051183400 ,1745051183419 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.001368299,-0.10418306,-0.106308825,0.12749937,0.19730073,0.12709111,1
1745051183419 ,1745051183438 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.00744012,-0.10601561,-0.0999499,0.13014926,0.19647959,0.1302072,1
1745051183438 ,1745051183458 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.006193992,-0.105362,-0.09330388,0.13025399,0.19659261,0.13439001,1
1745051183458 ,1745051183478 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.006505524,-0.10352945,-0.09021911,0.13061887,0.19592449,0.1356682,1
1745051183478 ,1745051183497 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.007678351,-0.10092113,-0.08428778,0.13006449,0.19668317,0.13730648,1
1745051183497 ,1745051183517 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.003939966,-0.101483114,-0.07689042,0.13290858,0.19664206,0.14058475,1
1745051183517 ,1745051183538 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.002431173,-0.095026456,-0.073756754,0.13307638,0.19651113,0.14238665,1
1745051183538 ,1745051183556 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,-9.71E-04,-0.09424458,-0.066365495,0.13483267,0.1968834,0.14666091,1
1745051183556 ,1745051183576 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,-7.39E-04,-0.09475159,-0.06163143,0.13459863,0.1965877,0.14964043,1
1745051183576 ,1745051183595 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.001154502,-0.09266248,-0.059108626,0.13523231,0.19676471,0.15162723,1
1745051183595 ,1745051183615 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,-0.002657184,-0.09593052,-0.0546189,0.13852417,0.19488905,0.15461768,1
1745051183615 ,1745051183635 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,-0.001478249,-0.09866712,-0.05343996,0.13858075,0.19435945,0.15517014,1
1745051183635 ,1745051183654 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,7.82E-04,-0.102643736,-0.051949497,0.13923988,0.19532683,0.15627742,1
1745051183654 ,1745051183676 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.001288888,-0.10682804,-0.05219994,0.13933839,0.19179334,0.15618868,1
1745051183676 ,1745051183694 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,-0.00100179,-0.11027321,-0.052603103,0.13853507,0.19211042,0.15581706,1
1745051183694 ,1745051183714 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,-0.002559449,-0.11442698,-0.051479146,0.13751885,0.18968739,0.15650651,1
1745051183714 ,1745051183733 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.001331646,-0.11882507,-0.05012917,0.13711217,0.18544339,0.15748635,1
1745051183733 ,1745051183753 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.001111742,-0.1221542,-0.04701385,0.13690211,0.18437247,0.16000544,1
1745051183753 ,1745051183774 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,2.02E-04,-0.11915493,-0.045511164,0.13664022,0.18737525,0.16125894,1
1745051183774 ,1745051183791 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.002748812,-0.121268466,-0.03842534,0.13573289,0.18483855,0.1688848,1
1745051183791 ,1745051183811 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.005418215,-0.12799388,-0.038547505,0.13591075,0.16965336,0.16864707,1
1745051183811 ,1745051183831 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.007043068,-0.12187321,-0.03320871,0.1344869,0.18193358,0.17285573,1
1745051183831 ,1745051183852 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.00575418,-0.11834862,-0.024412518,0.135609,0.18665045,0.18075086,1
1745051183852 ,1745051183873 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.003939964,-0.11132387,-0.016923523,0.13489152,0.19267693,0.18576737,1
1745051183873 ,1745051183890 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,0.007214105,-0.10765269,-0.009391771,0.13229588,0.19882162,0.18881133,1
1745051183890 ,1745051183910 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,-1.04E-04,-0.10102499,0.001310275,0.13914888,0.20583372,0.19540417,1
1745051183910 ,1745051183929 ,-0.17313862,9.748402,1.5610597,0.88430613,1.0709182,1.8024043,-9.10E-04,-0.093664266,0.007504268,0.1385953,0.21118128,0.1980565,1
