timestamp,sensor_type,acc_x,acc_y,acc_z,lat,lon
1744946992593,lsm6dso Gyroscope Non-wakeup,0.051998373,-0.13377555,0.02985516,30.32195646,120.15168963
1744946992596,lsm6dso Accelerometer Non-wakeup,-0.07148558,10.711171,1.8224336,30.32195646,120.15168963
1744946992612,lsm6dso Gyroscope Non-wakeup,0.1414875,-0.056808796,-0.09384141,30.32195646,120.15168963
1744946992613,lsm6dso Accelerometer Non-wakeup,-0.02841477,10.28495,-0.20189442,30.32195646,120.15168963
1744946992631,lsm6dso Accelerometer Non-wakeup,-1.5104693,9.725926,1.6657037,30.32195646,120.15168963
1744946992633,lsm6dso Gyroscope Non-wakeup,-0.07780667,-0.03420745,-0.0012980504,30.32195646,120.15168963
1744946992651,lsm6dso Gyroscope Non-wakeup,0.069712944,-0.14660335,0.034436513,30.32195646,120.15168963
1744946992653,lsm6dso Accelerometer Non-wakeup,-0.6556334,10.173684,1.8535402,30.32195646,120.15168963
1744946992673,lsm6dso Accelerometer Non-wakeup,1.017847,10.816456,1.8248264,30.32195646,120.15168963
1744946992674,lsm6dso Gyroscope Non-wakeup,-0.05062397,-0.080326416,0.037796173,30.32195646,120.15168963
1744946992690,lsm6dso Gyroscope Non-wakeup,-0.022219568,0.070858285,-0.07765396,30.32195646,120.15168963
1744946992692,lsm6dso Accelerometer Non-wakeup,-0.6687939,10.398609,2.352743,30.32195646,120.15168963
1744946992710,lsm6dso Gyroscope Non-wakeup,0.047722444,-0.12888877,0.01977618,30.32195646,120.15168963
1744946992711,lsm6dso Accelerometer Non-wakeup,-0.73848486,9.055637,0.4531408,30.32195646,120.15168963
1744946992730,lsm6dso Gyroscope Non-wakeup,-0.102851406,-0.080020994,-0.03245126,30.32195646,120.15168963
1744946992731,lsm6dso Accelerometer Non-wakeup,-0.7935198,8.676076,1.1964114,30.32195646,120.15168963
1744946992749,lsm6dso Gyroscope Non-wakeup,0.025121093,-0.14568707,-0.15523157,30.32195646,120.15168963
1744946992751,lsm6dso Accelerometer Non-wakeup,-1.7066808,9.968799,2.492723,30.32195646,120.15168963
1744946992768,lsm6dso Gyroscope Non-wakeup,-0.048486,-0.3873535,-0.08192989,30.32195646,120.15168963
1744946992770,lsm6dso Accelerometer Non-wakeup,0.57009,10.0349,0.13220344,30.32195646,120.15168963
1744946992788,lsm6dso Gyroscope Non-wakeup,-0.099797174,-0.2294495,-0.1466797,30.32195646,120.15168963
1744946992789,lsm6dso Accelerometer Non-wakeup,-0.28713873,9.705587,3.583252,30.32195646,120.15168963
1744946992810,lsm6dso Gyroscope Non-wakeup,0.03000787,-0.2926722,-0.14942852,30.32195646,120.15168963
1744946992811,lsm6dso Accelerometer Non-wakeup,0.14506488,11.4353,3.7483566,30.32195646,120.15168963
1744946992827,lsm6dso Gyroscope Non-wakeup,-0.005726693,-0.21448374,-0.13843326,30.32195646,120.15168963
1744946992829,lsm6dso Accelerometer Non-wakeup,0.37238303,8.455936,1.837987,30.32195646,120.15168963
1744946992848,lsm6dso Gyroscope Non-wakeup,0.06757498,-0.26884916,-0.11186141,30.32195646,120.15168963
1744946992849,lsm6dso Accelerometer Non-wakeup,-0.878465,9.763016,1.8224336,30.32195646,120.15168963
1744946992867,lsm6dso Gyroscope Non-wakeup,-0.01977618,-0.28595287,-0.070018366,30.32195646,120.15168963
1744946992868,lsm6dso Accelerometer Non-wakeup,-0.016450657,9.510572,3.5605202,30.32195646,120.15168963
1744946992887,lsm6dso Gyroscope Non-wakeup,0.12224581,-0.1123959,-0.12957597,30.32195646,120.15168963
1744946992888,lsm6dso Accelerometer Non-wakeup,-0.9382856,9.503394,2.5956144,30.32195646,120.15168963
1744946992906,lsm6dso Accelerometer Non-wakeup,-0.7372885,10.261022,-0.8913264,30.32193454,120.15171256
1744946992909,lsm6dso Gyroscope Non-wakeup,0.20562646,-0.28534204,0.03993414,30.32193454,120.15171256
1744946992925,lsm6dso Accelerometer Non-wakeup,0.7902297,6.7405815,-0.2952145,30.32193454,120.15171256
1744946992927,lsm6dso Gyroscope Non-wakeup,-0.14897038,-0.09468132,0.08452599,30.32193454,120.15171256
1744946992946,lsm6dso Accelerometer Non-wakeup,-1.7353946,7.902895,4.2762733,30.32193454,120.15171256
1744946992947,lsm6dso Gyroscope Non-wakeup,-0.037185326,0.0659715,-0.03397838,30.32193454,120.15171256
1744946992965,lsm6dso Accelerometer Non-wakeup,-0.5300102,11.8950205,3.2303107,30.32193454,120.15171256
1744946992967,lsm6dso Gyroscope Non-wakeup,0.11858072,-0.114839286,0.11659547,30.32193454,120.15171256
1744946992984,lsm6dso Gyroscope Non-wakeup,-0.03504736,0.17684028,0.2100551,30.32193454,120.15171256
1744946992986,lsm6dso Accelerometer Non-wakeup,-1.0196415,8.045268,3.9364924,30.32193454,120.15171256
1744946993004,lsm6dso Gyroscope Non-wakeup,0.35528404,-0.061695572,0.19111884,30.32193454,120.15171256
1744946993006,lsm6dso Accelerometer Non-wakeup,-1.0507482,12.700504,0.42921257,30.32193454,120.15171256
1744946993024,lsm6dso Gyroscope Non-wakeup,-0.20913883,0.20860434,0.16943376,30.32193454,120.15171256
1744946993025,lsm6dso Accelerometer Non-wakeup,-0.16510476,8.249854,0.10707881,30.32193454,120.15171256
1744946993043,lsm6dso Gyroscope Non-wakeup,0.114304796,0.13530266,0.059786674,30.32193454,120.15171256
1744946993045,lsm6dso Accelerometer Non-wakeup,-2.0192432,9.820443,2.3276181,30.32193454,120.15171256
1744946993063,lsm6dso Gyroscope Non-wakeup,-0.092467,-0.02443389,0.27113983,30.32193454,120.15171256
1744946993065,lsm6dso Accelerometer Non-wakeup,-1.2026925,9.904192,2.9919257,30.32193454,120.15171256
1744946993083,lsm6dso Accelerometer Non-wakeup,0.6430711,10.249058,-1.9387846,30.32193454,120.15171256
1744946993084,lsm6dso Gyroscope Non-wakeup,0.24777491,-0.064138964,0.099491745,30.32193454,120.15171256
1744946993102,lsm6dso Gyroscope Non-wakeup,-0.22135578,0.029320668,0.031382278,30.32193454,120.15171256
1744946993104,lsm6dso Accelerometer Non-wakeup,0.9975079,11.832808,-1.2816557,30.32193454,120.15171256
1744946993122,lsm6dso Gyroscope Non-wakeup,-0.4714977,0.22204298,0.015500249,30.32193454,120.15171256
1744946993123,lsm6dso Accelerometer Non-wakeup,-1.1775678,6.782456,9.442975,30.32193454,120.15171256
1744946993141,lsm6dso Gyroscope Non-wakeup,0.59870666,-0.22273017,0.04940227,30.32193454,120.15171256
1744946993143,lsm6dso Accelerometer Non-wakeup,-1.0124631,11.303694,3.2398818,30.32193454,120.15171256
1744946993161,lsm6dso Gyroscope Non-wakeup,-0.049707696,-0.05803049,0.090634465,30.32193454,120.15171256
1744946993163,lsm6dso Accelerometer Non-wakeup,1.7958134,14.129917,-2.216352,30.32193454,120.15171256
1744946993181,lsm6dso Accelerometer Non-wakeup,-2.7469604,5.6907306,4.92413,30.32193454,120.15171256
1744946993182,lsm6dso Gyroscope Non-wakeup,-0.19661646,0.23303823,-0.117053606,30.32193454,120.15171256
1744946993200,lsm6dso Gyroscope Non-wakeup,0.4218664,-0.48417282,0.054594472,30.32193454,120.15171256
1744946993202,lsm6dso Accelerometer Non-wakeup,0.018245272,11.411371,-1.4778671,30.32193454,120.15171256
1744946993220,lsm6dso Accelerometer Non-wakeup,1.8580267,6.835098,-0.0017946169,30.32193454,120.15171256
1744946993221,lsm6dso Gyroscope Non-wakeup,-0.2940466,-0.031458635,0.0066429637,30.32193454,120.15171256
1744946993241,lsm6dso Gyroscope Non-wakeup,0.14820682,0.010384403,-0.26304612,30.32193454,120.15171256
1744946993242,lsm6dso Accelerometer Non-wakeup,-1.0100702,11.048559,2.757429,30.32193454,120.15171256
1744946993261,lsm6dso Accelerometer Non-wakeup,0.24795625,8.916854,2.4975085,30.32193454,120.15171256
1744946993262,lsm6dso Gyroscope Non-wakeup,-0.18042901,-0.21753798,0.09918632,30.32193454,120.15171256
1744946993279,lsm6dso Gyroscope Non-wakeup,0.12530005,-0.06322269,-0.063604474,30.32193454,120.15171256
1744946993280,lsm6dso Accelerometer Non-wakeup,0.47318068,9.19801,1.8475581,30.32193454,120.15171256
1744946993298,lsm6dso Gyroscope Non-wakeup,-0.017027367,-0.0061084726,-0.08681667,30.32193454,120.15171256
1744946993300,lsm6dso Accelerometer Non-wakeup,-0.34097722,12.638291,1.3363914,30.32193454,120.15171256
1744946993318,lsm6dso Gyroscope Non-wakeup,-0.19142427,0.024739314,-0.022372281,30.32193454,120.15171256
1744946993319,lsm6dso Accelerometer Non-wakeup,-0.9406784,8.181659,3.865904,30.32193454,120.15171256
1744946993338,lsm6dso Gyroscope Non-wakeup,0.18913358,-0.08093726,-0.013209572,30.32193454,120.15171256
1744946993339,lsm6dso Accelerometer Non-wakeup,-2.1065812,9.993026,2.6784658,30.32193454,120.15171256
1744946993357,lsm6dso Accelerometer Non-wakeup,0.36281174,9.4686985,-0.77407813,30.32193454,120.15171256
1744946993359,lsm6dso Gyroscope Non-wakeup,0.041308545,-0.17538951,0.057037864,30.32193454,120.15171256
1744946993377,lsm6dso Gyroscope Non-wakeup,-0.11903886,0.086434886,-0.08712209,30.32193454,120.15171256
1744946993379,lsm6dso Accelerometer Non-wakeup,-0.5383851,8.999406,2.9273193,30.32193454,120.15171256
